"url","parent","ind"
"/va/arlington/22201/arlington-county-violence-intervention-program","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/brooklandville/21022/muslim-community-support-services","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20848/stepping-stones-shelter","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/dc/washington/20007/georgetown-ministry-center","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/alexandria/22302/alive-home","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/mclean/22102/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20847/jewish-coalition-against-domestic-abuse","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/bel-air/21014/sarc-sexual-assault-spouse-abuse-resource-center-inc","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20850/interfaith-works","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/easton/21601/mid-shore-council-on-family-violence","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20850/lasers-inc","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/falls-church/22044/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/annandale/22003/korean-community-service-center-of-greater-washington","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/church/22041/bailey-s-crossroads-community-shelter","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/gaithersburg/20877/family-services","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20850/montgomery-ave-women-s-center","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/loring/22027/alternative-house","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/rockville/20850/abused-persons-program","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/great-falls/22066/peaceful-families-project","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/fairfax/22033/true-help-organization","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/fairfax/22035/fairfax-county-office-for-women-domestic-and-sexual-violence-services","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/va/herndon/20171/artemis-house","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/westminster/21157/family-children-services-of-central-md","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/westminster/21158/human-services-programs-of-carroll-county","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/leonardtown/20650/walden-sierra-battered-women-s-assistance","https://www.domesticshelters.org/search#?q=annapolis&latitude=38.9784453&longitude=-76.4921829&radius=50","162"
"/md/baltimore/21215/chana","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/towson/21204/turnaround-inc","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/baltimore/21218/house-of-ruth-maryland","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/baltimore/21218/marian-house","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/baltimore/21230/baltimore-outreach-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/baltimore/21207/muslimat-al-nisaa-shelter","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/baltimore/21244/family-children-services-of-central-md-west-baltimore","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/towson/21212/baltimore-county-dss-family-violence-unit","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/dundalk/21222/family-crisis-center-of-baltimore-county","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/burnie/21061/arundel-house-of-hope","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/brooklandville/21022/muslim-community-support-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/columbia/21045/hopeworks-of-howard-county-inc","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/in/clarksville/47129/clarksville-salvation-army","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/arnold/21012/ywca-domestic-violence-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/bel-air/21014/sarc-sexual-assault-spouse-abuse-resource-center-inc","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/westminster/21157/family-children-services-of-central-md","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/westminster/21158/human-services-programs-of-carroll-county","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/adelphi/20783/familly-emergency-shelter-adelphi","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20847/jewish-coalition-against-domestic-abuse","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/brentwood/20722/the-family-crisis-center-of-prince-george-s-county","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20850/interfaith-works","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20090/district-alliance-for-safe-housing-dash","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20016/friendship-place-welcome-center","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20001/child-and-adolescent-protection-center","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20005/becky-s-fund","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20015/dc-volunteer-lawyers-project","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20850/lasers-inc","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20017/my-sister-s-place","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20850/montgomery-ave-women-s-center","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20848/stepping-stones-shelter","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/rockville/20850/abused-persons-program","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20032/ramona-s-way","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20012/ayuda","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/capitol-heights/20743/shepherd-s-cove-transitional-housing-for-women","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20010/new-beginning-temporary-family-shelter","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/centreville/21617/queen-anne-s-county-department-of-social-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/hyattsville/20782/st-ann-s-infant-maternity-home","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20001/new-endeavors-by-women","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/gaithersburg/20877/family-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20005/house-of-ruth","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20011/deaf-abused-women-s-network-dawn","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/arlington/22210/doorways-for-women-and-families","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20036/survivors-and-advocates-for-empowerment","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20052/domestic-violence-legal-empowerment-appeals-project-dv-leap","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20044/asian-pacific-islander-domestic-violence-resource-project","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20007/georgetown-ministry-center","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/arlington/22201/arlington-county-violence-intervention-program","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20032/lydia-s-house","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/dc/washington/20020/calvary-women-s-services","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/alexandria/22314/alexandria-domestic-violence-program","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/mclean/22102/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/pa/hanover/17331/ywca-hanover-safe-home","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/frederick/21705/heartly-house","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/alexandria/22302/alive-home","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/falls-church/22044/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/great-falls/22066/peaceful-families-project","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/loring/22027/alternative-house","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/church/22041/bailey-s-crossroads-community-shelter","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/pa/york/17403/access-york","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/pa/gettysburg/17325/survivors-inc","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/elkton/21922/cecil-county-domestic-violence-rape-crisis-center","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/herndon/20171/artemis-house","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/md/waldorf/20601/center-for-abused-persons","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/pa/york/17403/ywca-york","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/va/annandale/22003/korean-community-service-center-of-greater-washington","https://www.domesticshelters.org/search#?q=baltimore&latitude=39.2903848&longitude=-76.6121893&radius=50","163"
"/al/mobile/36602/legal-services-alabama","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/al/robertsdale/36567/lighthouse","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/al/mobile/36689/mission-of-hope","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/al/mobile/36691/penelope-house","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/al/mobile/36613/women-in-crisis-shelter","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/al/elberta/36530/mary-s-shelter","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/fl/pensacola/32505/waterfront-rescue-mission","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/fl/pensacola/32505/salvation-army-lodge","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/fl/pensacola/32501/favorhouse-of-northwest-florida","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/ms/pascagoula/39568/adrienne-s-house-gulf-coast-women-s-center-for-nonviolence","https://www.domesticshelters.org/search#?q=eastern shore&latitude=30.6610724&longitude=-87.855289&radius=50","164"
"/md/frederick/21705/heartly-house","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/leesburg/20176/loudoun-abused-women-s-shelter-laws","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/westminster/21157/family-children-services-of-central-md","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20850/lasers-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/hagerstown/21740/casa-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/gaithersburg/20877/family-services","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20850/abused-persons-program","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/westminster/21158/human-services-programs-of-carroll-county","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20847/jewish-coalition-against-domestic-abuse","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/wv/martinsburg/25401/shenandoah-women-s-center-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20850/interfaith-works","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20848/stepping-stones-shelter","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/great-falls/22066/peaceful-families-project","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/rockville/20850/montgomery-ave-women-s-center","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/pa/gettysburg/17325/survivors-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/columbia/21045/hopeworks-of-howard-county-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/pa/hanover/17331/ywca-hanover-safe-home","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/herndon/20171/artemis-house","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/in/clarksville/47129/clarksville-salvation-army","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/fairfax/22033/true-help-organization","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/arlington/22210/doorways-for-women-and-families","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/mclean/22102/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/fairfax/22035/fairfax-county-office-for-women-domestic-and-sexual-violence-services","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20016/friendship-place-welcome-center","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21207/muslimat-al-nisaa-shelter","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21244/family-children-services-of-central-md-west-baltimore","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20001/child-and-adolescent-protection-center","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20015/dc-volunteer-lawyers-project","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20011/deaf-abused-women-s-network-dawn","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/loring/22027/alternative-house","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/adelphi/20783/familly-emergency-shelter-adelphi","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20010/new-beginning-temporary-family-shelter","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20007/georgetown-ministry-center","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/brooklandville/21022/muslim-community-support-services","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20017/my-sister-s-place","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20012/ayuda","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/pa/chambersburg/17201/women-in-need","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/hyattsville/20782/st-ann-s-infant-maternity-home","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/brentwood/20722/the-family-crisis-center-of-prince-george-s-county","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20036/survivors-and-advocates-for-empowerment","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21215/chana","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/towson/21204/turnaround-inc","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20090/district-alliance-for-safe-housing-dash","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20052/domestic-violence-legal-empowerment-appeals-project-dv-leap","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20044/asian-pacific-islander-domestic-violence-resource-project","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20005/becky-s-fund","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21218/house-of-ruth-maryland","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/arlington/22201/arlington-county-violence-intervention-program","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/annandale/22003/korean-community-service-center-of-greater-washington","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/church/22041/bailey-s-crossroads-community-shelter","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/winchester/22604/laurel-center-intervention-for-domestic-sexual-violence","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20001/new-endeavors-by-women","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20005/house-of-ruth","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/falls-church/22044/time-to-fly-foundation","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/capitol-heights/20743/shepherd-s-cove-transitional-housing-for-women","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21230/baltimore-outreach-services","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/baltimore/21218/marian-house","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20020/calvary-women-s-services","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/towson/21212/baltimore-county-dss-family-violence-unit","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/alexandria/22314/alexandria-domestic-violence-program","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/burnie/21061/arundel-house-of-hope","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/va/alexandria/22302/alive-home","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20032/lydia-s-house","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/dc/washington/20032/ramona-s-way","https://www.domesticshelters.org/search#?q=frederick&latitude=39.4142688&longitude=-77.4105409&radius=50","165"
"/md/leonardtown/20650/walden-sierra-battered-women-s-assistance","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/md/prince-frederick/20678/crisis-intervention-center","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/md/waldorf/20601/center-for-abused-persons","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/md/callaway/20620/leahs-house-shelter","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/va/alexandria/22314/alexandria-domestic-violence-program","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/va/warsaw/22572/the-haven-shelter-and-services-inc","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20032/lydia-s-house","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/va/alexandria/22302/alive-home","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20020/calvary-women-s-services","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20032/ramona-s-way","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/va/arlington/22210/doorways-for-women-and-families","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/md/brentwood/20722/the-family-crisis-center-of-prince-george-s-county","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20036/survivors-and-advocates-for-empowerment","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20052/domestic-violence-legal-empowerment-appeals-project-dv-leap","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20090/district-alliance-for-safe-housing-dash","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20001/child-and-adolescent-protection-center","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20044/asian-pacific-islander-domestic-violence-resource-project","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20005/becky-s-fund","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/md/capitol-heights/20743/shepherd-s-cove-transitional-housing-for-women","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
"/dc/washington/20001/new-endeavors-by-women","https://www.domesticshelters.org/search#?q=southern maryland&latitude=38.4153613&longitude=-76.7040666&radius=50","166"
